Fingerprint Sensor,Item_name,Warranty Period(Days),RAM type,Screen Size,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Label of Model,Label number
0,MSI Laptop MSI Gaming,1,DDR2,17.3,Intel Core i7 6820HK 2.7GHz,16,128GB SSD + 1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.14,2199,,
0,Dell Vostro 3568 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M420,Linux,2.18,465,,
0,MSI GS63VR 7RF Gaming,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 2TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,2299,,
0,Toshiba Tecra Z50-C-144 Notebook,1,DDR2,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,1399,,
0,Lenovo IdeaPad 310-15IKB Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.4,564,,
0,Lenovo Yoga 2-15IKB 2 in 1 Convertible,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 630,Windows 10,2,1299,,
0,Acer Swift SF114-31-P5HY Notebook,1,DDR2,14,Intel Pentium Quad Core N3710 1.6GHz,4,128GB Flash Storage,Intel HD Graphics 405,Windows 10,1.6,349,,
0,Lenovo Thinkpad P51 Notebook,1,DDR2,15.6,Intel Xeon E3-1535M v6 3.1GHz,32,1TB SSD,Nvidia Quadro M2200M,Windows 10,2.5,4899,,
1,Dell Inspiron 7559 Gaming,1,DDR2,15.6,Intel Core i7 6700HQ 2.6GHz,16,1TB HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.59,879.01,,
0,Dell Vostro 3568 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Linux,2.18,443.9,,
0,Dell Inspiron 3567 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Linux,2.25,359,,
1,Dell Latitude 5580 Notebook,1,DDR2,15.6,Intel Core i5 7300U 2.6GHz,4,500GB HDD,Intel HD Graphics 620,Linux,1.93,869,,
1,Asus FX753VD-GC007T (i7-7700HQ/8GB/1TB Gaming,1,DDR2,17.3,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3,1168,,
1,Dell Vostro 3568 Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,4,128GB SSD,AMD Radeon R5 M420,Linux,2.18,569,,
0,HP EliteBook 850 Ultrabook,1,DDR2,15.6,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.84,1389,,
1,MSI GT62VR 7RE Gaming,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.94,2267.86,,
0,Acer CB5-132T-C9KK (N3160/4GB/32GB/Chrome 2 in 1 Convertible,1,DDR2,11.6,Intel Celeron Quad Core N3160 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,379,,
0,HP ProBook 650 Notebook,1,DDR2,14,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.31,1124,,
0,Lenovo ThinkPad T470 Notebook,3,DDR2,14,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.65,1465,,
0,Dell Inspiron 5570 Notebook,1,DDR2,15.6,Intel Core i5 8250U 1.6GHz,4,1TB HDD,AMD Radeon 530,Windows 10,2.2,776,,
0,Fujitsu LifeBook A557 Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,799,,
0,HP EliteBook 850 Notebook,1,DDR2,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 7,1.88,932,,
0,Lenovo IdeaPad 320-15IKB Notebook,1,DDR2,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.2,899,,
0,Mediacom SmartBook 140 Notebook,1,DDR2,14,Intel Atom x5-Z8350 1.44GHz,2,32GB Flash Storage,Intel HD Graphics,Windows 10,1.4,239,,
0,Lenovo IdeaPad 320-15IKBN Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,No OS,2.2,468,,
0,Asus Q304UA-BHI5T11 (i5-20U/6GB/1TB/FHD/W10) 2 in 1 Convertible,1,DDR-SDRAM_(DDRRAM),13.3,Intel Core i5 20U 2.5GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,1.5,639.01,,
0,Dell XPS 15 Notebook,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2,1820,,
0,Asus ZenBook 3 Ultrabook,1,DDR2,14,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1900,,
0,Dell Inspiron 7567 Gaming,1,DDR-SDRAM_(DDRRAM),15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1479,,
0,Lenovo V330-15IKB (i5-8250U/4GB/256GB/FHD/W10) Notebook,1,DDR-SDRAM_(DDRRAM),15.6,Intel Core i5 8250U 1.6GHz,4,256GB SSD,Intel UHD Graphics 620,Windows 10,1.8,829,,
1,Lenovo Ideapad 320-15ISK Notebook,3,DDR2,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.2,579,,
1,Asus X541NA-GO414T (N3350/8GB/1TB/W10) Notebook,3,DDR-SDRAM_(DDRRAM),15.6,Intel Celeron Dual Core N3350 1.1GHz,8,1TB HDD,Intel HD Graphics 500,Windows 10,2,399,,
1,Asus VivoBook Pro Notebook,3,DDR-SDRAM_(DDRRAM),15.6,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,906.62,,
0,Dell XPS 13 Ultrabook,1,DDR2,13.3,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,1869,,
0,Lenovo IdeaPad 100S-14IBR Notebook,1,DDR-SDRAM_(DDRRAM),14,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.42,249,,
0,Lenovo Thinkpad Yoga 2 in 1 Convertible,1,DDR2,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,1757.42,,
0,Dell XPS 15 Notebook,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,16,1TB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,2399,,
0,Lenovo Legion Y520-15IKBN Gaming,3,DDR-SDRAM_(DDRRAM),15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050M,Windows 10,2.5,1109,,
0,HP 17-AK091ND (A9-9420/8GB/1TB/W10) Notebook,1,DDR-SDRAM_(DDRRAM),17,AMD A9-Series 9420 3GHz,8,1TB HDD,AMD Radeon R5,Windows 10,2.6,520.9,,
0,Lenovo ThinkPad X1 Ultrabook,1,DDR2,14,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.14,2450,,
0,Asus ROG GL553VE-FY022 Gaming,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050 Ti,No OS,2.5,1169,,
0,Acer Extensa EX2540 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.4,450,,
0,Lenovo IdeaPad 100S-14IBR Notebook,1,DDR2,14,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics,Windows 10,1.43,274,,
0,Acer Swift 3 Ultrabook,1,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel Graphics 620,Windows 10,1.8,919,,
1,Razer Blade Pro Gaming,1,DDR2,14,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,2599,,
0,Toshiba Portege Z30-C-16J Notebook,1,DDR2,13.3,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1213,,
0,Lenovo Thinkpad X270 Ultrabook,1,DDR2,12.5,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1584,,
0,Asus ROG G701VI Gaming,1,DDR2,17.3,Intel Core i7 6820HK 2.7GHz,32,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.8,2799,,
0,Acer A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce Gaming,1,DDR2,15.6,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,709,,
0,Dell XPS 13 Ultrabook,2,DDR2,13.3,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1449.9,,
1,MSI GL62M 7REX Gaming,1,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.2,1191.8,,
1,HP 250 G6 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,No OS,1.86,364.9,,
1,Toshiba Tecra A50-D-11M Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,500GB HDD,Intel HD Graphics 620,Windows 10,2,1064,,
1,Dell Inspiron 5570 Notebook,1,DDR2,15.6,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD Radeon 530,Windows 10,2.2,919,,
1,Dell Inspiron 5570 Notebook,1,DDR2,15.6,Intel Core i7 8550U 1.8GHz,16,256GB SSD + 2TB HDD,AMD Radeon 530,Windows 10,2.2,1135,,
1,Lenovo IdeaPad Y700-15ISK Gaming,1,DDR2,15.6,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 960,Windows 10,3.31,1196,,
0,Dell Alienware 17 Gaming,1,DDR2,17.3,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3147.37,,
1,Dell Latitude E7470 Notebook,3,DDR2,14,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.56,1229,,
0,Lenovo Ideapad 320-15IAP Notebook,3,DDR2,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,500GB HDD,Intel HD Graphics 500,Windows 10,2.2,419,,
1,Lenovo IdeaPad 320-15ISK Notebook,3,DDR2,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.2,535,,
1,HP 15-ay047nv (i3-6006U/6GB/1TB/Radeon Notebook,3,DDR2,15.6,Intel Core i3 6006U 2GHz,6,1TB HDD,AMD Radeon R5 M430,Windows 10,2.04,539,,
0,MSI GP72VR Leopard Gaming,1,DDR2,17.3,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,1486.77,,
1,Toshiba Satellite Pro Notebook,3,DDR2,15.6,Intel Core i3 6100U 2.1GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,498,,
0,Dell Latitude 3580 Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.06,955,,
0,HP 15-bs012nv (i7-7500U/8GB/1TB/Radeon Notebook,3,DDR2,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon 530,Windows 10,2.1,745,,
0,Toshiba Tecra Z50-D-10E Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2,1258,,
1,Acer Aspire 3 Notebook,3,DDR2,15.6,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Linux,2.1,412,,
0,Microsoft Surface Laptop Ultrabook,1,DDR2,13.5,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.252,1867.85,,
1,Lenovo V310-15ISK (i5-20U/8GB/1TB Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,128GB SSD + 1TB HDD,AMD Radeon R5 M430,Windows 10,1.9,817.95,,
0,Lenovo Yoga 2-13IKB 2 in 1 Convertible,3,DDR2,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.3,1034,,
1,Lenovo IdeaPad 320-15AST Notebook,3,DDR2,15.6,AMD E-Series E2-9000 2.2GHz,4,128GB SSD,AMD Radeon R2 Graphics,Windows 10,2.2,349,,
1,HP Pavilion X360 2 in 1 Convertible,3,DDR2,14,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Nvidia GeForce 940MX,Windows 10,1.63,699,,
0,MSI GP62 7RDX Gaming,3,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,1294,,
0,Asus Zenbook 3 Ultrabook,1,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1135,,
0,HP Chromebook X360 2 in 1 Convertible,1,DDR2,11.6,Intel Celeron Dual Core N3350 1.1GHz,8,64GB Flash Storage,Intel HD Graphics 500,Chrome OS,1.4,495,,
1,LG Gram 15Z975 Ultrabook,3,DDR2,15.6,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.09,2299,,
1,Acer Aspire VX5-591G Gaming,3,DDR2,15.6,Intel Core i5 7300HQ 2.5GHz,16,256GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1299,,
1,MSI GV62M 7RD Gaming,3,DDR2,15.6,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,997.9,,
1,Asus L502NA-GO052T (N3350/4GB/128GB/W10) Notebook,1,DDR2,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,128GB SSD,Intel HD Graphics 500,Windows 10,1.86,419,,
0,Dell Alienware 15 Gaming,1,DDR2,15.6,Intel Core i5 7300HQ 2.5GHz,16,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.21,2051,,
1,HP 17-bs000nv I3 Notebook,3,DDR2,17.3,Intel Core i3 6006U 2GHz,4,256GB SSD,AMD Radeon R5 520,Windows 10,2.5,699,,
1,Lenovo Yoga 730 2 in 1 Convertible,3,DDR2,13.3,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.19,1499,,
1,Dell Alienware 15 Gaming,3,DDR2,15.6,Intel Core i7 7820HK 2.9GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.49,2813.75,,
1,HP 250 G6 Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,4,500GB HDD,AMD Radeon 520,Windows 10,1.86,612.61,,
1,Dell Inspiron 3567 Notebook,3,DDR2,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,Windows 10,2.2,545.67,,
1,HP 17-Y002nv (A10-9600P/6GB/2TB/Radeon Notebook,3,DDR2,17.3,AMD A10-Series 9600P 2.4GHz,6,2TB HDD,AMD Radeon R7 M440,Windows 10,2.65,569,,
1,Lenovo V110-15ISK (3855U/4GB/500GB/W10) Notebook,3,DDR2,15.6,Intel Celeron Dual Core 3855U 1.6GHz,4,500GB HDD,Intel HD Graphics 510,Windows 10,2.1,318,,
1,Acer Chromebook 14 Notebook,3,DDR2,14,Intel Celeron Dual Core 3855U 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 510,Chrome OS,1.45,375,,
1,Lenovo IdeaPad 520s-14IKB Notebook,3,DDR2,14,Intel Core i5 20U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.7,699,,
0,HP ZBook 17 Workstation,1,DDR2,17.3,Intel Core i7 7700HQ 2.8GHz,8,500GB HDD,Nvidia Quadro M1200,Windows 10,3.14,1907.99,,
1,Lenovo ThinkPad X1 2 in 1 Convertible,1,DDR2,14,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.42,2590,,
0,Toshiba Satellite Pro Notebook,2,DDR2,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.5,973,,
0,Acer TravelMate B117-M Netbook,1,DDR2,11.6,Intel Celeron Dual Core N3050 1.6GHz,4,32GB Flash Storage,Intel HD Graphics,Windows 10,1.4,269,,
0,Lenovo Yoga 910-13IKB 2 in 1 Convertible,1,DDR2,14,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.38,1749,,
1,Asus Chromebook Flip 2 in 1 Convertible,1,DDR2,12.5,Intel Core M M3-6Y30 0.9GHz,4,64GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,669,,
0,Toshiba Portege Z30T-C-133 Ultrabook,1,DDR2,13.3,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,1.36,1877,,
1,HP 15-bs011nv (i7-7500U/4GB/500GB/Radeon Notebook,3,DDR2,15.6,Intel Core i7 7500U 2.7GHz,4,500GB HDD,AMD Radeon 530,Windows 10,2.1,689,,
1,Dell Inspiron 5577 Gaming,1,DDR2,15.6,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,819,,
0,Lenovo IdeaPad 320-15AST Notebook,1,DDR2,15.6,AMD A9-Series 9420 2.9GHz,4,256GB SSD,AMD Radeon 530,Windows 10,2.2,399,,
1,Lenovo IdeaPad 320-15ABR Notebook,3,DDR2,15.6,AMD A12-Series 92P 3.6GHz,8,1TB HDD,AMD Radeon R7,Windows 10,2.2,429,,
0,Lenovo V310-15IKB (i5-20U/4GB/1TB/FHD/W10) Notebook,1,DDR2,15.6,Intel Core i5 20U 2.5GHz,4,1TB HDD + 1TB HDD,Intel HD Graphics 620,Windows 10,2.1,621.45,,
1,Lenovo V310-15ISK (i3-6006U/4GB/500GB/No Notebook,3,DDR2,15.6,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,No OS,1.9,450,,
1,Dell Vostro 5568 Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.18,795,,
1,Acer Spin 5 2 in 1 Convertible,1,DDR2,13.3,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,999,,
0,Lenovo ThinkPad P51s Workstation,1,DDR2,15.6,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Nvidia Quadro M520M,Windows 7,2.18,1855,,
0,Lenovo Thinkpad T460p Notebook,1,DDR2,14,Intel Core i5 6300HQ 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,1191,,
1,HP 17-ak002nv (A10-9620P/6GB/2TB/Radeon Notebook,3,DDR2,17.3,AMD A10-Series 9620P 2.5GHz,6,2TB HDD,AMD Radeon 530,Windows 10,2.71,655.01,,
0,Lenovo Legion Y520-15IKBN Gaming,3,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1249,,
1,Dell Latitude 5480 Notebook,3,DDR2,14,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,Linux,1.64,1089,,
0,Dell Vostro 5568 Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Linux,1.98,726,,
1,Asus VivoBook E403NA Notebook,1,DDR2,14,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5,298,,
1,Dell Latitude 5580 Notebook,3,DDR2,15.6,Intel Core i5 7300U 2.6GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.93,1426.66,,
1,Lenovo Thinkpad E470 Notebook,3,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Nvidia GeForce 920MX,Windows 10,1.87,857.07,,
1,Dell Latitude 5580 Notebook,3,DDR2,15.6,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.9,1179,,
0,Lenovo 110-15ACL (A6-7310/4GB/500GB/W10) Notebook,3,DDR2,15.6,AMD A6-Series 7310 2GHz,4,500GB HDD,AMD Radeon R4,Windows 10,2.19,298,,
1,Mediacom Smartbook 142 Notebook,3,DDR2,14,Intel Atom Z8350 1.92GHz,4,32GB HDD,Intel HD Graphics 400,Windows 10,1.4,265,,
1,HP ProBook 470 Notebook,3,DDR2,17.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.63,1200,,
1,Lenovo ThinkPad X1 Ultrabook,1,DDR2,14,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows 10,1.17,1686.64,,
1,HP Pavilion X360 2 in 1 Convertible,1,DDR2,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.58,836.6,,
0,Lenovo ThinkPad T470s Ultrabook,3,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,1499,,
1,Dell Alienware 17 Gaming,1,DDR2,17.3,Intel Core i7 7700HQ 2.8GHz,32,1TB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,19.4,,
1,MSI GL72M 7REX Gaming,3,DDR2,17.3,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1348.48,,
1,Lenovo V310-15IKB (i5-20U/4GB/1TB/No Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,No OS,1.9,489.9,,
1,Dell Inspiron 5570 Notebook,3,DDR2,15.6,Intel Core i5 8250U 1.6GHz,8,128GB SSD + 1TB HDD,AMD Radeon 530,Windows 10,2.2,719,,
1,Dell Inspiron 5378 2 in 1 Convertible,1,DDR2,13.3,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,1.71,649,,
1,Dell Inspiron 5567 Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,Linux,2.32,589.52,,
1,HP 15-BW037na (A9-9420/4GB/1TB/Radeon Notebook,3,DDR2,15.6,AMD A9-Series 9420 3GHz,4,1TB HDD,AMD Radeon 520,Windows 10,2.1,489,,
1,Acer Predator 17 Gaming,3,DDR2,17.3,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,1935,,
1,Dell Inspiron 3567 Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,12,1TB HDD,Intel HD Graphics 620,Windows 10,2.25,649,,
1,HP 15-BW091ND (A9-9420/6GB/1TB Notebook,3,DDR2,15.6,AMD A9-Series A9-9420 3GHz,6,128GB SSD + 1TB HDD,AMD Radeon 520,Windows 10,2.1,650,,
1,Acer Extensa EX2540-58KR Notebook,3,DDR2,15.6,Intel Core i5 20U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.4,559,,
1,Lenovo ThinkPad 13 Notebook,3,DDR2,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.44,960,,
1,Lenovo V310-15IKB (i7-7500U/4GB/1TB/FHD/W10) Notebook,3,DDR2,15.6,Intel Core i7 7500U 2.7GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,1.85,779,,
1,HP ZBook 15 Workstation,3,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia Quadro M2200,Windows 10,2.6,2419,,
1,Dell Inspiron 5379 2 in 1 Convertible,3,DDR-SDRAM_(DDRRAM),13.3,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Intel UHD Graphics 620,Windows 10,1.55,659,,
1,MSI GS63VR 7RF Gaming,3,DDR2,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,2094.48,,
0,Acer Aspire ES1-572 Notebook,3,DDR2,15.6,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.4,410.8,,
0,Dell Inspiron 7560 Notebook,1,DDR2,15.6,Intel Core i7 7500U 2.7GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce 940MX,Windows 10,2,1207,,
0,Dell Vostro 3568 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2,665,,
1,Toshiba Tecra X40-D-10G Notebook,1,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.25,1535,,
0,Lenovo Flex 5 2 in 1 Convertible,1,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.7,999,,
0,Lenovo Thinkpad P51s Workstation,1,DDR2,15.6,Intel Core i7 7600U 2.8GHz,16,1TB SSD,Nvidia Quadro M520M,Windows 10,2.5,3299,,
0,Acer Chromebook 14 Notebook,1,DDR2,14,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,330,,
1,Samsung Notebook 9 Ultrabook,1,DDR2,13.3,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel HD Graphics 620,Windows 10,0.81,1649,,
1,HP 250 G6 Notebook,1,DDR2,15.6,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.86,539,,
1,Dell Latitude 5480 Notebook,1,DDR2,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1126.71,,
0,HP Zbook 17 Workstation,1,DDR2,17.3,Intel Xeon E3-1535M v5 2.9GHz,16,256GB SSD,Nvidia Quadro M2000M,Windows 7,3,4389,,
1,Lenovo N23 (N3060/4GB/128GB/W10) Netbook,1,DDR2,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel HD Graphics 400,Windows 10,1.4,475,,
0,HP EliteBook 850 Notebook,1,DDR2,15.6,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.84,1900,,
0,Asus X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce Notebook,1,DDR2,15.6,Intel Core i5 6300HQ 2.3GHz,4,1TB HDD,Nvidia GeForce GTX 950M,No OS,2.45,579,,
